transaction_date,units_sold,revenue,day_of_week,is_weekend,month,day_of_month,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,store_location_Astoria,store_location_Hell's Kitchen,store_location_Lower Manhattan,product_category_Bakery,product_category_Branded,product_category_Coffee,product_category_Coffee beans,product_category_Drinking Chocolate,product_category_Flavours,product_category_Loose Tea,product_category_Packaged Chocolate,product_category_Tea
2023-06-02,0,0.0,4,False,6,2,0.0,44.0,22.428571428571427,35.5,21.29833438602766,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-03,0,0.0,5,True,6,3,0.0,43.0,16.142857142857142,31.785714285714285,20.342308713848695,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-04,0,0.0,6,True,6,4,0.0,0.0,10.0,27.714285714285715,17.11724276862371,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-05,0,0.0,0,False,6,5,0.0,0.0,10.0,24.857142857142858,17.11724276862371,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-06,0,0.0,1,False,6,6,0.0,37.0,10.0,20.857142857142858,17.11724276862371,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-07,35,28.0,2,False,6,7,0.0,33.0,4.714285714285714,17.071428571428573,12.472827609304534,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-08,50,40.0,3,False,6,8,35.0,0.0,5.0,16.0,13.228756555322953,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-09,8,6.4,4,False,6,9,50.0,0.0,12.142857142857142,17.285714285714285,21.18512506003974,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-10,43,34.4,5,True,6,10,8.0,0.0,13.285714285714286,14.714285714285714,20.629382651243557,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-11,56,44.800000000000004,6,True,6,11,43.0,0.0,19.428571428571427,14.714285714285714,22.344702152539742,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-12,76,60.800000000000004,0,False,6,12,56.0,0.0,27.428571428571427,18.714285714285715,24.17889674114697,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-13,72,57.6,1,False,6,13,76.0,0.0,38.285714285714285,24.142857142857142,26.737703003525976,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-14,58,46.400000000000006,2,False,6,14,72.0,35.0,48.57142857142857,26.642857142857142,23.16503933989856,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-15,40,32.0,3,False,6,15,58.0,50.0,51.857142857142854,28.428571428571427,22.542024246789758,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-16,45,36.0,4,False,6,16,40.0,8.0,50.42857142857143,31.285714285714285,22.991716934997434,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-17,61,48.800000000000004,5,True,6,17,45.0,43.0,55.714285714285715,34.5,14.174087692150144,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-18,65,52.0,6,True,6,18,61.0,56.0,58.285714285714285,38.857142857142854,13.073054803861346,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-19,53,42.400000000000006,0,False,6,19,65.0,76.0,59.57142857142857,43.5,13.252133700617721,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-20,61,48.800000000000004,1,False,6,20,53.0,72.0,56.285714285714285,47.285714285714285,11.19098276462329,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-21,46,36.800000000000004,2,False,6,21,61.0,58.0,54.714285714285715,51.642857142857146,9.214377998799604,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-22,54,43.2,3,False,6,22,46.0,40.0,53.0,52.42857142857143,9.609023536933066,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-23,57,45.6,4,False,6,23,54.0,45.0,55.0,52.714285714285715,7.724420150837663,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-24,47,37.6,5,True,6,24,57.0,61.0,56.714285714285715,56.214285714285715,6.343350474165486,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-25,44,35.2,6,True,6,25,47.0,65.0,54.714285714285715,56.5,6.945365018348244,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-26,53,42.400000000000006,0,False,6,26,44.0,53.0,51.714285714285715,55.642857142857146,6.264031867583011,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-27,47,37.6,1,False,6,27,53.0,61.0,51.714285714285715,54.0,6.264031867583011,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-28,0,0.0,2,False,6,28,47.0,46.0,49.714285714285715,52.214285714285715,4.889249625940792,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-29,0,0.0,3,False,6,29,0.0,54.0,43.142857142857146,48.07142857142857,19.574035280004413,False,False,True,False,False,False,False,False,True,False,False,False
2023-06-30,49,39.2,4,False,6,30,0.0,57.0,35.42857142857143,45.214285714285715,24.58222354234284,False,False,True,False,False,False,False,False,True,False,False,False
2023-01-15,2,19.9,6,True,1,15,1.0,1.0,2.142857142857143,1.1428571428571428,1.2149857925879117,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-16,1,8.95,0,False,1,16,2.0,4.0,2.2857142857142856,1.2857142857142858,1.1126972805283737,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-17,2,19.9,1,False,1,17,1.0,2.0,1.8571428571428572,1.3571428571428572,0.8997354108424372,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-18,2,17.9,2,False,1,18,2.0,3.0,1.8571428571428572,1.5,0.8997354108424372,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-19,0,0.0,3,False,1,19,2.0,1.0,1.7142857142857142,1.6428571428571428,0.7559289460184544,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-20,1,8.95,4,False,1,20,0.0,3.0,1.5714285714285714,1.6428571428571428,0.9759000729485331,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-21,4,36.4,5,True,1,21,1.0,1.0,1.2857142857142858,1.7142857142857142,0.7559289460184544,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-22,1,9.25,6,True,1,22,4.0,2.0,1.7142857142857142,1.9285714285714286,1.2535663410560174,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-23,1,8.95,0,False,1,23,1.0,1.0,1.5714285714285714,1.9285714285714286,1.2724180205607036,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-24,3,26.849999999999998,1,False,1,24,1.0,2.0,1.5714285714285714,1.7142857142857142,1.2724180205607036,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-25,2,18.2,2,False,1,25,3.0,2.0,1.7142857142857142,1.7857142857142858,1.3801311186847085,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-26,2,19.0,3,False,1,26,2.0,0.0,1.7142857142857142,1.7142857142857142,1.3801311186847085,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-27,2,17.9,4,False,1,27,2.0,1.0,2.0,1.7857142857142858,1.1547005383792517,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-28,0,0.0,5,True,1,28,2.0,4.0,2.142857142857143,1.7142857142857142,1.0690449676496978,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-29,0,0.0,6,True,1,29,0.0,1.0,1.5714285714285714,1.6428571428571428,0.9759000729485333,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-30,1,8.95,0,False,1,30,0.0,1.0,1.4285714285714286,1.5,1.1338934190276817,False,False,True,False,False,False,False,False,False,True,False,False
2023-01-31,1,9.25,1,False,1,31,1.0,3.0,1.4285714285714286,1.5,1.1338934190276817,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-01,0,0.0,2,False,2,1,1.0,2.0,1.1428571428571428,1.4285714285714286,0.8997354108424375,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-02,0,0.0,3,False,2,2,0.0,2.0,0.8571428571428571,1.2857142857142858,0.8997354108424372,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-03,0,0.0,4,False,2,3,0.0,2.0,0.5714285714285714,1.2857142857142858,0.7867957924694431,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-04,0,0.0,5,True,2,4,0.0,0.0,0.2857142857142857,1.2142857142857142,0.48795003647426627,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-05,0,0.0,6,True,2,5,0.0,0.0,0.2857142857142857,0.9285714285714286,0.48795003647426627,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-06,0,0.0,0,False,2,6,0.0,1.0,0.2857142857142857,0.8571428571428571,0.48795003647426627,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-07,4,37.8,1,False,2,7,0.0,1.0,0.14285714285714285,0.7857142857142857,0.37796447300922675,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-08,3,27.15,2,False,2,8,4.0,0.0,0.5714285714285714,0.8571428571428571,1.511857892036909,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-09,4,36.349999999999994,3,False,2,9,3.0,0.0,1.0,0.9285714285714286,1.7320508075688772,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-10,2,17.9,4,False,2,10,4.0,0.0,1.5714285714285714,1.0714285714285714,1.9880595947760098,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-11,2,19.9,5,True,2,11,2.0,0.0,1.8571428571428572,1.0714285714285714,1.864454471471609,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-12,2,21.9,6,True,2,12,2.0,0.0,2.142857142857143,1.2142857142857142,1.676163419695052,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-13,3,26.849999999999998,0,False,2,13,2.0,0.0,2.4285714285714284,1.3571428571428572,1.3972762620115442,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-14,4,36.65,1,False,2,14,3.0,4.0,2.857142857142857,1.5,0.899735410842438,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-15,4,38.099999999999994,2,False,2,15,4.0,3.0,2.857142857142857,1.7142857142857142,0.899735410842438,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-16,3,29.15,3,False,2,16,4.0,4.0,3.0,2.0,1.0000000000000007,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-17,1,10.95,4,False,2,17,3.0,2.0,2.857142857142857,2.2142857142857144,0.899735410842438,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-18,2,17.9,5,True,2,18,1.0,2.0,2.7142857142857144,2.2857142857142856,1.1126972805283741,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-19,0,0.0,6,True,2,19,2.0,2.0,2.7142857142857144,2.4285714285714284,1.1126972805283741,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-20,1,10.95,0,False,2,20,0.0,3.0,2.4285714285714284,2.4285714285714284,1.5118578920369092,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-21,1,8.95,1,False,2,21,1.0,4.0,2.142857142857143,2.5,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-22,2,18.75,2,False,2,22,1.0,4.0,1.7142857142857142,2.2857142857142856,1.3801311186847085,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-23,3,27.7,3,False,2,23,2.0,3.0,1.4285714285714286,2.2142857142857144,0.9759000729485333,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-24,5,45.05,4,False,2,24,3.0,1.0,1.4285714285714286,2.142857142857143,0.9759000729485333,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-25,2,18.2,5,True,2,25,5.0,2.0,2.0,2.357142857142857,1.632993161855452,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-26,0,0.0,6,True,2,26,2.0,0.0,2.0,2.357142857142857,1.632993161855452,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-27,2,18.2,0,False,2,27,0.0,1.0,2.0,2.2142857142857144,1.632993161855452,False,False,True,False,False,False,False,False,False,True,False,False
2023-02-28,0,0.0,1,False,2,28,2.0,1.0,2.142857142857143,2.142857142857143,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-01,0,0.0,2,False,3,1,0.0,2.0,2.0,1.8571428571428572,1.7320508075688772,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-02,0,0.0,3,False,3,2,0.0,3.0,1.7142857142857142,1.5714285714285714,1.889822365046136,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-03,0,0.0,4,False,3,3,0.0,5.0,1.2857142857142858,1.3571428571428572,1.8898223650461359,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-04,0,0.0,5,True,3,4,0.0,2.0,0.5714285714285714,1.2857142857142858,0.9759000729485324,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-05,0,0.0,6,True,3,5,0.0,0.0,0.2857142857142857,1.1428571428571428,0.7559289460184533,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-06,0,0.0,0,False,3,6,0.0,2.0,0.2857142857142857,1.1428571428571428,0.7559289460184533,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-07,2,17.9,1,False,3,7,0.0,0.0,0.0,1.0714285714285714,0.0,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-08,2,18.45,2,False,3,8,2.0,0.0,0.2857142857142857,1.1428571428571428,0.7559289460184545,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-09,7,67.19999999999999,3,False,3,9,2.0,0.0,0.5714285714285714,1.1428571428571428,0.9759000729485332,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-10,3,27.15,4,False,3,10,7.0,0.0,1.5714285714285714,1.4285714285714286,2.5727509827124,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-11,5,45.599999999999994,5,True,3,11,3.0,0.0,2.0,1.2857142857142858,2.516611478423583,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-12,1,9.25,6,True,3,12,5.0,0.0,2.7142857142857144,1.5,2.563479777846623,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-13,2,18.2,0,False,3,13,1.0,0.0,2.857142857142857,1.5714285714285714,2.410295378065479,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-14,1,9.25,1,False,3,14,2.0,2.0,3.142857142857143,1.5714285714285714,2.1157009420498154,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-15,5,47.599999999999994,2,False,3,15,1.0,2.0,3.0,1.6428571428571428,2.23606797749979,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-16,4,38.099999999999994,3,False,3,16,5.0,7.0,3.4285714285714284,2.0,2.2990681342044406,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-17,1,10.95,4,False,3,17,4.0,3.0,3.0,2.2857142857142856,1.7320508075688774,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-18,4,36.349999999999994,5,True,3,18,1.0,5.0,2.7142857142857144,2.357142857142857,1.889822365046136,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-19,0,0.0,6,True,3,19,4.0,1.0,2.5714285714285716,2.642857142857143,1.7182493859684491,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-20,1,10.95,0,False,3,20,0.0,2.0,2.4285714285714284,2.642857142857143,1.9023794624226837,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-21,2,18.2,1,False,3,21,1.0,1.0,2.2857142857142856,2.7142857142857144,1.9760470401187074,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-22,1,10.95,2,False,3,22,2.0,5.0,2.4285714285714284,2.7142857142857144,1.9023794624226837,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-23,4,36.95,3,False,3,23,1.0,4.0,1.8571428571428572,2.642857142857143,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-24,3,26.849999999999998,4,False,3,24,4.0,1.0,1.8571428571428572,2.4285714285714284,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-25,2,18.2,5,True,3,25,3.0,4.0,2.142857142857143,2.4285714285714284,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-26,2,20.45,6,True,3,26,2.0,0.0,1.8571428571428572,2.2142857142857144,1.3451854182690985,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-27,0,0.0,0,False,3,27,2.0,1.0,2.142857142857143,2.2857142857142856,1.0690449676496976,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-28,0,0.0,1,False,3,28,0.0,2.0,2.0,2.142857142857143,1.2909944487358056,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-29,0,0.0,2,False,3,29,0.0,1.0,1.7142857142857142,2.0714285714285716,1.4960264830861911,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-30,3,27.15,3,False,3,30,0.0,4.0,1.5714285714285714,1.7142857142857142,1.618347187425374,False,False,True,False,False,False,False,False,False,True,False,False
2023-03-31,3,27.15,4,False,3,31,3.0,3.0,1.4285714285714286,1.6428571428571428,1.3972762620115435,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-01,0,0.0,5,True,4,1,3.0,2.0,1.4285714285714286,1.7857142857142858,1.3972762620115435,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-02,0,0.0,6,True,4,2,0.0,2.0,1.1428571428571428,1.5,1.4638501094227994,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-03,0,0.0,0,False,4,3,0.0,0.0,0.8571428571428571,1.5,1.4638501094227994,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-04,0,0.0,1,False,4,4,0.0,0.0,0.8571428571428571,1.4285714285714286,1.4638501094227994,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-05,0,0.0,2,False,4,5,0.0,0.0,0.8571428571428571,1.2857142857142858,1.4638501094227994,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-06,0,0.0,3,False,4,6,0.0,3.0,0.8571428571428571,1.2142857142857142,1.4638501094227994,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-07,3,26.849999999999998,4,False,4,7,0.0,3.0,0.42857142857142855,0.9285714285714286,1.133893419027681,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-08,2,18.45,5,True,4,8,3.0,0.0,0.42857142857142855,0.9285714285714286,1.1338934190276817,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-09,9,81.1,6,True,4,9,2.0,0.0,0.7142857142857143,0.9285714285714286,1.2535663410560174,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-10,1,8.95,0,False,4,10,9.0,0.0,2.0,1.4285714285714286,3.3166247903554,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-11,2,18.45,1,False,4,11,1.0,0.0,2.142857142857143,1.5,3.236694374850748,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-12,3,29.15,2,False,4,12,2.0,0.0,2.4285714285714284,1.6428571428571428,3.1014589500826255,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-13,2,17.9,3,False,4,13,3.0,0.0,2.857142857142857,1.8571428571428572,2.911389784311005,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-14,2,18.2,4,False,4,14,2.0,3.0,3.142857142857143,1.7857142857142858,2.672612419124244,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-15,3,26.849999999999998,5,True,4,15,2.0,2.0,3.0,1.7142857142857142,2.7080128015453204,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-16,2,19.9,6,True,4,16,3.0,9.0,3.142857142857143,1.9285714285714286,2.672612419124244,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-17,1,8.95,0,False,4,17,2.0,1.0,2.142857142857143,2.0714285714285716,0.6900655593423545,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-18,4,38.349999999999994,1,False,4,18,1.0,2.0,2.142857142857143,2.142857142857143,0.6900655593423545,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-19,0,0.0,2,False,4,19,4.0,3.0,2.4285714285714284,2.4285714285714284,0.9759000729485334,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-20,2,19.9,3,False,4,20,0.0,2.0,2.0,2.4285714285714284,1.2909944487358056,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-21,2,18.75,4,False,4,21,2.0,2.0,2.0,2.5714285714285716,1.2909944487358056,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-22,3,29.7,5,True,4,22,2.0,3.0,2.0,2.5,1.2909944487358056,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-23,6,56.849999999999994,6,True,4,23,3.0,2.0,2.0,2.5714285714285716,1.2909944487358056,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-24,4,36.099999999999994,0,False,4,24,6.0,1.0,2.5714285714285716,2.357142857142857,1.9880595947760098,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-25,2,18.2,1,False,4,25,4.0,4.0,3.0,2.5714285714285716,1.9148542155126764,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-26,2,19.0,2,False,4,26,2.0,0.0,2.7142857142857144,2.5714285714285716,1.889822365046136,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-27,2,18.2,3,False,4,27,2.0,2.0,3.0,2.5,1.5275252316519468,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-28,0,0.0,4,False,4,28,2.0,2.0,3.0,2.5,1.5275252316519468,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-29,0,0.0,5,True,4,29,0.0,3.0,2.7142857142857144,2.357142857142857,1.889822365046136,False,False,True,False,False,False,False,False,False,True,False,False
2023-04-30,1,10.95,6,True,4,30,0.0,6.0,2.2857142857142856,2.142857142857143,2.138089935299395,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-01,0,0.0,0,False,5,1,1.0,4.0,1.5714285714285714,2.0714285714285716,1.3972762620115435,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-02,0,0.0,1,False,5,2,0.0,2.0,1.0,2.0,0.9999999999999992,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-03,0,0.0,2,False,5,3,0.0,2.0,0.7142857142857143,1.7142857142857142,0.9511897312113409,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-04,0,0.0,3,False,5,4,0.0,2.0,0.42857142857142855,1.7142857142857142,0.7867957924694419,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-05,0,0.0,4,False,5,5,0.0,0.0,0.14285714285714285,1.5714285714285714,0.3779644730092242,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-06,0,0.0,5,True,5,6,0.0,0.0,0.14285714285714285,1.4285714285714286,0.3779644730092242,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-07,2,17.9,6,True,5,7,0.0,1.0,0.14285714285714285,1.2142857142857142,0.3779644730092242,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-08,4,37.8,0,False,5,8,2.0,0.0,0.2857142857142857,0.9285714285714286,0.7559289460184545,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-09,6,58.25,1,False,5,9,4.0,0.0,0.8571428571428571,0.9285714285714286,1.5735915849388864,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-10,2,18.2,2,False,5,10,6.0,0.0,1.7142857142857142,1.2142857142857142,2.4299715851758235,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-11,4,36.95,3,False,5,11,2.0,0.0,2.0,1.2142857142857142,2.309401076758503,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-12,1,9.25,4,False,5,12,4.0,0.0,2.5714285714285716,1.3571428571428572,2.225394561056747,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-13,6,54.0,5,True,5,13,1.0,0.0,2.7142857142857144,1.4285714285714286,2.058663459163551,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-14,4,36.349999999999994,6,True,5,14,6.0,2.0,3.5714285714285716,1.8571428571428572,1.9880595947760096,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-15,7,63.5,0,False,5,15,4.0,4.0,3.857142857142857,2.0714285714285716,1.8644544714716087,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-16,3,27.4,1,False,5,16,7.0,6.0,4.285714285714286,2.5714285714285716,2.2146697055682827,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-17,2,21.9,2,False,5,17,3.0,2.0,3.857142857142857,2.7857142857142856,2.115700942049815,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-18,3,27.4,3,False,5,18,2.0,4.0,3.857142857142857,2.9285714285714284,2.115700942049815,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-19,1,8.95,4,False,5,19,3.0,1.0,3.7142857142857144,3.142857142857143,2.1380899352993947,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-20,2,21.9,5,True,5,20,1.0,6.0,3.7142857142857144,3.2142857142857144,2.1380899352993947,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-21,3,27.15,6,True,5,21,2.0,4.0,3.142857142857143,3.357142857142857,1.951800145897066,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-22,3,29.45,0,False,5,22,3.0,7.0,3.0,3.4285714285714284,1.9148542155126758,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-23,4,36.65,1,False,5,23,3.0,3.0,2.4285714285714284,3.357142857142857,0.7867957924694422,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-24,3,26.849999999999998,2,False,5,24,4.0,2.0,2.5714285714285716,3.2142857142857144,0.9759000729485324,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-25,2,18.2,3,False,5,25,3.0,3.0,2.7142857142857144,3.2857142857142856,0.9511897312113411,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-26,2,20.45,4,False,5,26,2.0,1.0,2.5714285714285716,3.142857142857143,0.9759000729485324,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-27,4,36.4,5,True,5,27,2.0,2.0,2.7142857142857144,3.2142857142857144,0.7559289460184535,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-28,0,0.0,6,True,5,28,4.0,3.0,3.0,3.0714285714285716,0.816496580927725,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-29,0,0.0,0,False,5,29,0.0,3.0,2.5714285714285716,2.7857142857142856,1.3972762620115433,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-30,5,45.05,1,False,5,30,0.0,4.0,2.142857142857143,2.2857142857142856,1.6761634196950512,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-31,4,37.2,2,False,5,31,5.0,3.0,2.2857142857142856,2.4285714285714284,1.8898223650461359,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-01,0,0.0,3,False,6,1,4.0,2.0,2.4285714285714284,2.5714285714285716,1.9880595947760096,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-02,0,0.0,4,False,6,2,0.0,2.0,2.142857142857143,2.357142857142857,2.193062655175134,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-03,0,0.0,5,True,6,3,0.0,4.0,1.8571428571428572,2.2857142857142856,2.3401261667248785,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-04,0,0.0,6,True,6,4,0.0,0.0,1.2857142857142858,2.142857142857143,2.2146697055682822,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-05,0,0.0,0,False,6,5,0.0,0.0,1.2857142857142858,1.9285714285714286,2.2146697055682822,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-06,0,0.0,1,False,6,6,0.0,5.0,1.2857142857142858,1.7142857142857142,2.2146697055682822,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-07,5,46.75,2,False,6,7,0.0,4.0,0.5714285714285714,1.4285714285714286,1.5118578920369081,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-08,5,47.599999999999994,3,False,6,8,5.0,0.0,0.7142857142857143,1.5714285714285714,1.889822365046136,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-09,8,75.25,4,False,6,9,5.0,0.0,1.4285714285714286,1.7857142857142858,2.439750182371333,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-10,3,27.15,5,True,6,10,8.0,0.0,2.5714285714285716,2.2142857142857144,3.359421718944242,False,False,True,False,False,False,False,False,False,True,False,False
